year,name,state,total_mwh,total_cust,no,type,saidi_nomed,saifi_nomed,caidi_nomed,circuits,voltage,nerc,gen_mwh,purchase_mwh,pv_mwh,wind_mwh,nm_mwh,ee_mwh,dem_res_customers,dem_res_mwh,pv_pct,wind_pct,nm_pct,ee_pct,dem_res_cust_pct
2018.0,PECO Energy Co,PA,12043438,1095472,14940.0,Investor Owned,87.9,0.9,97.666667,2175.0,,RFC,.,12936151,0,0,0,406564.0,61080.0,163199,0.0,0.0,0.0,3.3758134512752918,5.575678794163612
2018.0,Piedmont Electric Member Corp,NC,502458,32113,15023.0,Cooperative,149.028,1.259,118.37014,68.0,0.0,SERC,.,533988,1341.757,0,1341.757,2624.4,6984.0,.,0.2670386380553201,0.0,0.2670386380553201,0.5223123126709098,21.74820166287796
2018.0,Pierce-Pepin Coop Services,WI,124670,7594,15034.0,Cooperative,174.03,1.044,166.6954,34.0,0.0,MRO,.,131749,0,0,0,457.0,7053.0,.,0.0,0.0,0.0,0.3665677388305125,92.8759547010798
2018.0,Polk-Burnett Electric Coop,WI,240671,20561,15344.0,Cooperative,36.6,0.56,65.357143,54.0,0.0,MRO,.,251893,113.8,60,174.2,1074.0,7047.0,0,0.04728446717718379,0.02493029903893697,0.07238096820971368,0.4462523527969718,34.27362482369535
2018.0,Public Service Co of Colorado,CO,29249478,1478992,15466.0,Investor Owned,97.9,0.98,99.897959,785.0,6.0,WECC,23176136,21331558,0,0,0,425.783,1907.0,99,0.0,0.0,0.0,0.0014556943546137815,0.12893916938022654
2018.0,"Duke Energy Indiana, LLC",IN,28630670,830270,15470.0,Investor Owned,156,1.06,147.16981,1124.0,,RFC,28941216,7370918,0,0,0,229471.21,54108.0,.,0.0,0.0,0.0,0.8014873909691949,6.516916183891987
2018.0,Public Service Co of NM,NM,8853054,526346,15473.0,Investor Owned,107.33,0.984,109.0752,476.0,302.0,WECC,9208668,3001965,0,0,0,69409.0,43833.0,1064,0.0,0.0,0.0,0.7840119353163326,8.327791984740076
2018.0,Public Service Co of Oklahoma,OK,18840233,554499,15474.0,Investor Owned,101.2,1.167,86.718081,775.0,38.0,SPP,7451445,13874938,340.53,7.897,348.427,151679.0,220.0,1152,0.0018074617230052303,4.1915617497936465e-05,0.0018493773405031668,0.8050802768734335,0.039675454779900414
2018.0,Public Service Elec & Gas Co,NJ,21596857,1998695,15477.0,Investor Owned,55.1,0.79,69.746835,2972.0,,RFC,129095,22611934,0,0,0,32968.378,91368.0,.,0.0,0.0,0.0,0.15265359214074528,4.57138282729481
2018.0,Rayle Electric Membership Corp,GA,276122,18438,15700.0,Cooperative,182.883,1.762,103.79285,50.0,0.0,SERC,.,293431,86.033,0,86.033,0.0,2.0,.,0.031157604247397892,0.0,0.031157604247397892,0.0,0.010847163466753445
2018.0,Town of Reading - (MA),MA,672656,29908,15748.0,Municipal,19.309,0.357,54.086835,27.0,21.0,NPCC,283,700331,954.746,0,954.746,1767.904,38.0,.,0.1419367403249209,0.0,0.1419367403249209,0.26282438571870315,0.12705630600508225
2018.0,Rochester Public Utilities,MN,1205078,54726,16181.0,Municipal,31.179,0.513,60.777778,80.0,44.0,MRO,112657,1228695,831.728,0.115,831.843,21368.0,7906.0,473,0.06901860294520354,9.542950746756642e-06,0.0690281458959503,1.7731632309277905,14.446515367467017
2018.0,"Roseau Electric Coop, Inc",MN,151804,6536,16284.0,Cooperative,82.683,0.58,142.5569,40.0,40.0,MRO,.,158903,0,0,0,2973.0,3075.0,2973,0.0,0.0,0.0,1.9584464177492031,47.04712362301102
2018.0,Salt River Project,AZ,28974806,1060016,16572.0,Political Subdivision,36.67,0.573,63.99651,1404.0,0.0,WECC,33889652,5144543,41300,0,41300,682784.0,13488.0,354,0.14253762389297792,0.0,0.14253762389297792,2.3564747939986206,1.2724336236434166
2018.0,City of San Antonio - (TX),TX,22524302,832590,16604.0,Municipal,54.4,0.84,64.761905,671.0,5.0,TRE,28071825,4535252,0,0,0,219.403,118103.0,21018,0.0,0.0,0.0,0.0009740723597117459,14.185013031624209
2018.0,San Diego Gas & Electric Co,CA,15139011,1444267,16609.0,Investor Owned,77.71,0.628,123.74204,1052.0,621.0,WECC,3678922,24147129,3.39,0,3.39,441209.0,240273.0,825,2.2392479931482974e-05,0.0,2.2392479931482974e-05,2.914384565808163,16.636328324333384
2018.0,Sawnee Electric Membership Corporation,GA,3636306,178847,16865.0,Cooperative,47.57,0.88,54.056818,216.0,160.0,SERC,.,3753200,0,0,0,922.19,52959.0,7,0.0,0.0,0.0,0.02536062696593741,29.61134377428752
2018.0,Sedgwick County El Coop Assn Inc,KS,142718,6847,16920.0,Cooperative,104.043,1,104.043,21.0,0.0,SPP,59,149680,0,0,0,90.0,50.0,10,0.0,0.0,0.0,0.06306142182485741,0.7302468234263181
2018.0,Shakopee Public Utilities Comm,MN,453069,17368,16971.0,Municipal,13.476,0.209,64.478469,33.0,,MRO,.,469262,0,0,0,7193.0,1926.0,0,0.0,0.0,0.0,1.587616897205503,11.089359742054352
2018.0,Shenandoah Valley Elec Coop,VA,2480862,94640,17066.0,Cooperative,195.6,1.73,113.06358,133.0,1.0,SERC,.,2608593,14.949,0,14.949,227.0,14115.0,449,0.0006025728154165769,0.0,0.0006025728154165769,0.009150045427758578,14.914412510566358
2018.0,Sierra Pacific Power Co,NV,8884329,347181,17166.0,Investor Owned,161.59,1.7,95.052941,311.0,0.0,WECC,5787950,4228665,0,0,0,63325.0,9546.0,3748,0.0,0.0,0.0,0.712771893071497,2.7495744294762674
2018.0,Sioux Valley SW Elec Coop,SD,698681,21640,17267.0,Cooperative,97.683,2.359,41.408648,129.0,,MRO,.,863190,47.603,9.133,56.736,846.0,0.0,.,0.006813266712562672,0.0013071773813800574,0.008120444093942728,0.12108530216221709,0.0
2018.0,"Dominion Energy South Carolina, Inc",SC,22657235,726679,17539.0,Investor Owned,96.16,1.37,70.189781,759.0,,SERC,20603324,4293517,2390,0,2390,69491.0,38.0,585,0.010548506911809847,0.0,0.010548506911809847,0.3067055622630034,0.005229269044516217
2018.0,South Carolina Public Service Authority,SC,8458687,185144,17543.0,State,20.561,0.313,65.690096,289.0,236.0,SERC,19009620,5064966,113.028,0,113.028,19169.316,20.0,12665,0.0013362357538469034,0.0,0.0013362357538469034,0.22662283165224106,0.010802402454305837
2018.0,Southeastern Indiana R E M C,IN,546915,27156,17599.0,Cooperative,421.4,2.94,143.33333,20.0,,RFC,.,575111,0,0,0,3264.0,1167.0,.,0.0,0.0,0.0,0.5968020624777159,4.297392841361026
2018.0,Southern California Edison Co,CA,73486725,4956292,17609.0,Investor Owned,71.252,0.716,99.513966,4518.0,2442.0,WECC,10615897,72293537,0,0,0,593103.51,298200.0,.,0.0,0.0,0.0,0.8070893212345495,6.016594663914071
2018.0,Bear Valley Electric Service,CA,127281,24301,17612.0,Investor Owned,74.398,0.846,87.940898,23.0,0.0,WECC,56,147596,0,0,0,577.07,1.0,0,0.0,0.0,0.0,0.45338267298339896,0.00411505699353936
2018.0,St Croix Electric Coop,WI,198167,10763,17868.0,Cooperative,104.064,0.676,153.94083,49.0,,MRO,.,206827,0,0,0,1288.0,1911.0,.,0.0,0.0,0.0,0.6499568545721538,17.755272693486944
2018.0,Sulphur Springs Valley E C Inc,AZ,834248,51979,18280.0,Cooperative,73.32,0.93,78.83871,84.0,0.0,WECC,58187,851207,0,0,0,2196.18,789.0,55,0.0,0.0,0.0,0.2632526538870935,1.5179206987437235
2018.0,Taylor Electric Coop - (WI),WI,69771,4395,18383.0,Cooperative,46,.,.,48.0,,MRO,53,73946,94.621,0,94.621,230.0,2080.0,.,0.13561651689097187,0.0,0.13561651689097187,0.32964985452408596,47.32650739476678
2018.0,Tampa Electric Co,FL,19631464,763571,18454.0,Investor Owned,81.54,1.15,70.904348,793.0,,FRCC,19748460,1208996,2269,0,2269,46660.0,233.0,32635,0.011557976521771377,0.0,0.011557976521771377,0.23767967585097063,0.03051451665922357
2018.0,City of Taunton,MA,651645,38728,18488.0,Municipal,81.228,2.659,30.548326,50.0,25.0,NPCC,87072,611012,574,0,574,1130.0,11.0,33,0.08808477008186973,0.0,0.08808477008186973,0.1734072999869561,0.028403222474695313
2018.0,The Toledo Edison Co,OH,1053942,88812,18997.0,Investor Owned,55.746,0.566,98.491166,255.0,235.0,RFC,0,1124932,0,0,0,133150.173,4.0,0,0.0,0.0,0.0,12.633538942370642,0.004503895869927487
2018.0,MiEnergy Cooperative,MN,330214,15877,19157.0,Cooperative,112.779,0.963,117.11215,83.0,0.0,MRO,.,672520,1858.153,218.432,2076.585,5103.255,6590.0,0,0.5627117566184353,0.06614861877449169,0.6288603753929269,1.5454387154996456,41.50658184795616
2018.0,Trico Electric Cooperative Inc,AZ,718104,47052,19189.0,Cooperative,28.41,0.246,115.4878,67.0,31.0,WECC,455,755227,19017.981,1.971,19019.952,259.0,22.0,0,2.6483602653654623,0.00027447277831623275,2.648634738143779,0.036067199180063056,0.0467567797330613
2018.0,Tri-County Electric Coop,MI,355473,25983,19396.0,Cooperative,249,1.89,131.74603,62.0,0.0,RFC,.,376487,494.49,5.82,500.31,3226.3,5959.0,0,0.13910761154855641,0.0016372551501801825,0.14074486669873662,0.9076076101419799,22.934226224839318
2018.0,United Electric Coop Service Inc - (TX),TX,2387607,85374,19490.0,Cooperative,81.867,0.992,82.527218,186.0,0.0,TRE,.,2507020,856.139,14.259,870.398,5304.223,35589.0,243,0.035857618108842866,0.0005972088371327442,0.03645482694597562,0.2221564520459188,41.68599339377328
2018.0,"UNS Electric, Inc",AZ,1700252,97926,19728.0,Investor Owned,47.67,0.62,76.887097,107.0,0.0,WECC,876857,1336668,33027.649,160.443,33188.092,13301.0,31.0,1913,1.942514933080508,0.009436424718218242,1.9519513577987262,0.7822958008577552,0.031656556992014376
2018.0,Verendrye Electric Coop Inc,ND,594953,16269,19790.0,Cooperative,74.41,0.87,85.528736,103.0,103.0,MRO,0,613837,7.918,1.74,9.658,458.8,3735.0,0,0.0013308614293902209,0.00029246007667832583,0.0016233215060685465,0.07711533516092868,22.95777245067306
2018.0,Vernon Electric Coop,WI,154755,11199,19813.0,Cooperative,144.6,.,.,54.0,0.0,RFC,.,163258,91.95,1.62,93.57,493.0,3796.0,0,0.05941649704371427,0.0010468159348647863,0.06046331297857904,0.3185680591903331,33.895883561032235
2018.0,Wake Electric Membership Corp,NC,804884,45235,19981.0,Cooperative,72.8,1.1,66.181818,74.0,70.0,SERC,.,843117,204.24,0,204.24,5696.0,6.0,1,0.02537508510543134,0.0,0.02537508510543134,0.7076796159446579,0.013264065436056151
2018.0,City of Waseca - (MN),MN,59380,4182,20136.0,Municipal,69,2.2,31.363636,5.0,,MRO,.,62671,0,0,0,533.9,1595.0,15,0.0,0.0,0.0,0.8991242842707982,38.13964610234338
2018.0,West Penn Power Company,PA,7132521,531135,20387.0,Investor Owned,170.627,1.153,147.98526,863.0,863.0,RFC,0,7598568,0,0,0,176301.904,73045.0,0,0.0,0.0,0.0,2.471803503978467,13.752624097451685
2018.0,City of Westerville - (OH),OH,485440,17223,20477.0,Municipal,24.53,0.58,42.293103,27.0,,RFC,.,518205,0,0,0,5383.0,321.0,6,0.0,0.0,0.0,1.1088909030982201,1.8637867967253092
2018.0,Woodruff Electric Coop Corp,AR,439245,19870,20963.0,Cooperative,32.6,0.54,60.37037,86.0,0.0,SERC,.,479901,0,0,0,0.0,3700.0,4150,0.0,0.0,0.0,0.0,18.621036738802214
2018.0,York Electric Coop Inc,SC,1053473,60288,21002.0,Cooperative,82.8,0.911,90.889133,97.0,,SERC,.,1104264,1084,0,1084,463.0,5474.0,.,0.10289774868458897,0.0,0.10289774868458897,0.043949868672476654,9.079750530785564
2018.0,EnergyUnited Elec Member Corp,NC,2723294,129872,21632.0,Cooperative,119.22,1.066,111.83865,246.0,15.0,SERC,.,2901301,0,0,0,161.48,11954.0,773,0.0,0.0,0.0,0.005929583805494376,9.204447455956634
2018.0,Tucson Electric Power Co,AZ,8900126,426451,24211.0,Investor Owned,0,0,.,424.0,0.0,WECC,11981174,4961470,174137.899,0,174137.899,106533.0,232.0,21431,1.9565779068745768,0.0,1.9565779068745768,1.1969830539477755,0.05440249876304664
2018.0,Cass County Elec Coop Inc,ND,1277521,50633,24949.0,Cooperative,33.75,0.616,54.788961,41.0,11.0,MRO,.,1314627,133.286,67.658,200.944,14.5,9808.0,8085,0.010433174875403222,0.005296038186456426,0.015729213061859645,0.001135010696497357,19.370766101159322
2018.0,Red River Valley Coop Pwr Assn,MN,121728,4628,26939.0,Cooperative,159.815,0.845,189.13018,43.0,32.0,MRO,.,130757,0,0,0,1647.0,1849.0,.,0.0,0.0,0.0,1.3530165615141956,39.95246326707001
2018.0,Entergy Texas Inc.,TX,19219721,453043,55937.0,Investor Owned,224.2,1.665,134.65465,633.0,0.0,SERC,7590669,14562637,0,0,0,48079.907,8.0,20,0.0,0.0,0.0,0.2501592348817134,0.0017658367969486338
2017.0,"Allamakee-Clayton El Coop, Inc",IA,126114,9971,329.0,Cooperative,211.8,1.368,154.82456,53.0,0.0,MRO,102,142742,810.165,2.634,812.799,1862.0,2795.0,0,0.6424068699747847,0.0020885865169608447,0.6444954564917456,1.476441949347416,28.03129074315515
2017.0,Altamaha Electric Member Corp,GA,406461,20630,407.0,Cooperative,31.5,0.64,49.21875,57.0,4.0,SERC,.,406461,0,0,0,232.76,221.0,.,0.0,0.0,0.0,0.057265026656924026,1.071255453223461
2017.0,City of Anaheim - (CA),CA,2344878,126737,590.0,Municipal,35.04,0.57,61.473684,108.0,108.0,WECC,418882,2925011,0,0,0,26595.246,14.0,.,0.0,0.0,0.0,1.1341846356185694,0.011046497865658806
2017.0,Arizona Public Service Co,AZ,28018011,1214627,803.0,Investor Owned,74.5,0.75,99.333333,1303.0,,WECC,24920924,7825768,0,0,0,456026.4,571075.0,910898,0.0,0.0,0.0,1.6276187485257252,47.01649148257037
2017.0,Entergy Arkansas Inc,AR,20888407,708855,814.0,Investor Owned,218.5,1.558,140.2439,1210.0,0.0,SERC,26473510,4134405,0,0,0,264991.92,24110.0,2,0.0,0.0,0.0,1.2686076061233391,3.4012597780928395
2017.0,Atlantic City Electric Co,NJ,4448035,459942,963.0,Investor Owned,66.15,0.874,75.686499,354.0,0.0,RFC,.,6098878,0,0,0,428.0,45752.0,612,0.0,0.0,0.0,0.009622226443811705,9.947341186497429
2017.0,Austin Energy,TX,12905561,475744,1015.0,Municipal,63.02,0.85,74.141176,356.0,76.0,TRE,9408274,5120522,0,0,0,122963.93,147026.0,109,0.0,0.0,0.0,0.9527980224958836,30.90443599919284
2017.0,Baltimore Gas & Electric Co,MD,11645890,941241,1167.0,Investor Owned,74,0.72,102.77778,1547.0,518.0,RFC,.,13669290,0,0,0,251139.601,333707.0,3548,0.0,0.0,0.0,2.1564655084325883,35.45393793938003
2017.0,Barron Electric Coop,WI,354193,18477,1251.0,Cooperative,62.524,1.17,53.439316,36.0,0.0,MRO,128,380268,0,0,0,5165.0,6409.0,.,0.0,0.0,0.0,1.4582445164077211,34.68636683444282
2017.0,"Beltrami Electric Coop, Inc",MN,363492,20890,1529.0,Cooperative,93.667,0.787,119.01779,75.0,0.0,MRO,0,496513,146,0,146,3.534,7861.0,5135,0.040165945880514566,0.0,0.040165945880514566,0.0009722359776831402,37.630445189085684
2017.0,Berkeley Electric Coop Inc,SC,2584555,96457,1613.0,Cooperative,138.96,1.79,77.631285,191.0,191.0,SERC,.,2655117,0,0,0,276.0,18490.0,0,0.0,0.0,0.0,0.010678820918881587,19.169163461438778
2017.0,Duke Energy Progress - (NC),NC,37023167,1390064,3046.0,Investor Owned,143,1.3,110,1429.0,1429.0,SERC,61393565,7773905,0,0,0,376276.86,9369.0,.,0.0,0.0,0.0,1.0163281277368843,0.673997743988766
2017.0,Central Georgia El Member Corp,GA,1181453,56234,3248.0,Cooperative,76.57,1.074,71.294227,73.0,73.0,SERC,.,1223866,71.177,0,71.177,205.0,4166.0,165,0.006024530810789765,0.0,0.006024530810789765,0.017351515464432355,7.408329480385532
2017.0,"Choctawhatche Elec Coop, Inc",FL,830572,50180,3502.0,Cooperative,75.882,1.004,75.579681,80.0,66.0,SERC,.,870691,0,0,0,80.8,50178.0,.,0.0,0.0,0.0,0.00972823548109014,99.99601434834595
2017.0,"Choptank Electric Coop, Inc",MD,967285,53825,3503.0,Cooperative,122.55,1.52,80.625,115.0,0.0,RFC,0,1035207,0,0,0,5.79,238.0,0,0.0,0.0,0.0,0.0005985826307654931,0.44217371110078957
2017.0,Duke Energy Ohio Inc,OH,4346057,324095,3542.0,Investor Owned,158.5,1.28,123.82813,759.0,527.0,RFC,.,5475918,0,0,0,305407.311,2.0,.,0.0,0.0,0.0,7.027227461581844,0.0006171030099199308
2017.0,Cleveland Electric Illum Co,OH,2177975,207198,3755.0,Investor Owned,120.223,1.062,113.20433,1086.0,996.0,RFC,0,2322340,0,0,0,269322.109,7081.0,0,0.0,0.0,0.0,12.3657116817227,3.4175040299616795
2017.0,City of Colorado Springs - (CO),CO,4556755,227402,3989.0,Municipal,47.75,0.66,72.348485,218.0,3.0,WECC,4247394,748476,13125,0,13125,50892.0,1866.0,0,0.28803391887428664,0.0,0.28803391887428664,1.1168474056647768,0.820573257930889
2017.0,City of Columbia - (MO),MO,1133524,49882,4045.0,Municipal,35.346,0.43,82.2,63.0,34.0,SERC,28526,1197089,674.26,0,674.26,4496.0,16203.0,.,0.05948352218391494,0.0,0.05948352218391494,0.3966391536482686,32.482659075417985
2017.0,Commonwealth Edison Co,IL,25783309,2589987,4110.0,Investor Owned,55.414,0.656,84.472561,5525.0,13.0,RFC,.,28811123,0,0,0,2865573.0,86842.0,110,0.0,0.0,0.0,11.114062202023797,3.352989802651519
2017.0,Connecticut Light & Power Co,CT,8715266,889945,4176.0,Investor Owned,78.2,0.733,106.68486,1115.0,0.0,NPCC,.,9914410,0,0,0,365230.2,78.0,0,0.0,0.0,0.0,4.1906948106919515,0.008764586575574896
2017.0,Consumers Energy Co,MI,33248491,1816948,4254.0,Investor Owned,160.9,0.89,180.78652,2017.0,2017.0,RFC,15747196,21926505,0,0,0,514957.0,47670.0,0,0.0,0.0,0.0,1.5488131476402944,2.623630395586445
2017.0,Coweta-Fayette El Member Corp,GA,1510244,79382,4432.0,Cooperative,110.17,0.95,115.96842,87.0,0.0,SERC,.,1577506,31.38,0,31.38,1603.7,11607.0,158,0.002077809943293931,0.0,0.002077809943293931,0.10618813913513313,14.621702652994381
2017.0,Delaware Electric Cooperative,DE,1340159,95602,5070.0,Cooperative,94.12,1.43,65.818182,88.0,45.0,RFC,6986,1412856,0,0,0,1237.0,15166.0,0,0.0,0.0,0.0,0.09230248052656438,15.863684860149368
2017.0,"Denton County Elec Coop, Inc",TX,4978874,222654,5078.0,Cooperative,33.74,0.56,60.25,146.0,146.0,TRE,.,5133481,1046.17,21.322,1067.492,3098.0,8507.0,67,0.021012180665748927,0.00042824943953191023,0.021440430105280833,0.06222290421488874,3.8207263287432522
2017.0,DTE Electric Company,MI,42243910,2184813,5109.0,Investor Owned,196,0.99,197.9798,3572.0,10.0,RFC,38728870,8413142,0,0,0,761357.0,331787.0,240,0.0,0.0,0.0,1.8022881878121604,15.186059401880161
2017.0,City of Detroit Lakes - (MN),MN,181586,7348,5111.0,Municipal,11.149,0.25,44.596,19.0,0.0,MRO,.,194723,0,0,0,1800.6,1938.0,373,0.0,0.0,0.0,0.9915962684347912,26.374523679912905
2017.0,"Duke Energy Carolinas, LLC",NC,56293559,1974982,5416.0,Investor Owned,192,1.13,169.9115,2308.0,0.0,SERC,81700915,9478719,10376.044,0,10376.044,786145.48,159667.0,.,0.018432027010408063,0.0,0.018432027010408063,1.3965105315156925,8.084478744616407
2017.0,Dunn County Electric Coop,WI,202053,9903,5417.0,Cooperative,48.34,0.678,71.297935,40.0,0.0,MRO,.,212280,53.293,5.159,58.452,1942.0,3549.0,.,0.026375752896517248,0.0025532904732916612,0.02892904336980891,0.9611339599016099,35.837624962132686
2017.0,El Paso Electric Co,TX,6198304,318055,5701.0,Investor Owned,81.016,1.033,78.42788,271.0,250.0,WECC,8950875,2470154,2509.409,0,2509.409,23305.546,17.0,25,0.04048541342922193,0.0,0.04048541342922193,0.37599875707935587,0.005344987502161575
2017.0,Empire District Electric Co,MO,3976153,152950,5860.0,Investor Owned,116.59,1.22,95.565574,262.0,0.0,SPP,5270174,1446382,2120.423,0,2120.423,5141.0,2.0,.,0.053328506221968816,0.0,0.053328506221968816,0.12929582941099096,0.0013076168682576005
2017.0,Flathead Electric Coop Inc,MT,1494682,65745,6395.0,Cooperative,209.8,1.48,141.75676,87.0,0.0,WECC,11226,1561413,0,0,0,10439.0,2148.0,.,0.0,0.0,0.0,0.698409427557166,3.2671686059776412
2017.0,Florida Power & Light Co,FL,108513594,4901846,6452.0,Investor Owned,58.97,0.69,85.463768,3290.0,2761.0,FRCC,119906645,3815728,30160.41,2.445,31991.855,67818.0,772341.0,7163,0.02779413056764114,2.2531739203108502e-06,0.02948188685004756,0.06249723882521116,15.756125345431087
2017.0,"Duke Energy Florida, LLC",FL,38024012,1775327,6455.0,Investor Owned,93,1.25,74.4,1281.0,1154.0,FRCC,36107645,6628449,2804,0.146,2804.146,77198.0,420034.0,.,0.007374287594901874,3.8396789902128156e-07,0.0073746715628008955,0.20302434156606095,23.659528638949332
2017.0,Freeborn-Mower Coop Services,MN,513439,20877,6782.0,Cooperative,68.3,0.75,91.066667,83.0,32.0,MRO,.,523234,630.594,586.328,1216.922,6303.0,1709.0,0,0.12281770570603326,0.1141962336324276,0.23701393933846085,1.2276044476559045,8.186042055850937
2017.0,Heartland Power Coop,IA,313099,5187,8319.0,Cooperative,61.176,0.58,105.47586,60.0,1.0,MRO,.,320447,296.616,0,296.616,2746.0,2863.0,.,0.09473553093430512,0.0,0.09473553093430512,0.8770388918520978,55.19568151147099
2017.0,Idaho Power Co,ID,13888788,520652,9191.0,Investor Owned,210,1.48,141.89189,596.0,345.0,WECC,13687382,4293616,0,0,0,161680.0,30241.0,.,0.0,0.0,0.0,1.1641044560547689,5.808294215714143
2017.0,Indianapolis Power & Light Co,IN,13216391,491347,9273.0,Investor Owned,59.64,0.8,74.55,434.0,361.0,RFC,10617084,3323302,318.877,5.65,324.527,164261.0,49826.0,60,0.0024127388482982986,4.274994588159506e-05,0.0024554887941798938,1.242858205390564,10.140694865339567
2017.0,Indiana Michigan Power Co,IN,15166074,463352,9324.0,Investor Owned,166.3,0.977,170.21494,625.0,30.0,RFC,23185309,8325176,977.849,62.018,1039.867,137681.0,5940.0,3230,0.0064476079966377595,0.00040892586967464353,0.006856533866312403,0.9078222880885324,1.2819627410694245
2017.0,Jackson County Rural E M C - (IN),IN,443275,24496,9576.0,Cooperative,389.436,2.247,173.31375,36.0,0.0,RFC,.,465982,46,0,46,1949.0,115.0,.,0.010377305284529919,0.0,0.010377305284529919,0.4396819130336699,0.4694644023514043
2017.0,Jackson Electric Member Corp - (GA),GA,5192316,225087,9601.0,Cooperative,75.35,0.999,75.425425,227.0,,SERC,.,5331058,10.568,0,10.568,12035.0,25767.0,.,0.00020353152620140993,0.0,0.00020353152620140993,0.23178481432948225,11.447573604872781
2017.0,"Jo-Carroll Energy, Inc",IL,528613,20968,9750.0,Cooperative,65.7,0.47,139.78723,104.0,104.0,MRO,526,545390,387,1.2,388.2,2036.0,1657.0,.,0.07321045831260298,0.0002270091730623348,0.07343746748566532,0.3851588969624281,7.902518122853873
2017.0,Johnson County Rural E M C,IN,474548,26621,9778.0,Cooperative,41.9,0.732,57.240437,39.0,0.0,RFC,.,495984,38.169,0.362,38.531,1679.0,2.0,30,0.008043232718291932,7.628311572275091e-05,0.008119515834014683,0.3538103627030353,0.007512865782652793
2017.0,Kansas City Power & Light Co,MO,8289428,284495,10000.0,Investor Owned,90.8,0.896,101.33929,461.0,0.0,SPP,17751489,4210855,9907.178,1.072,9908.25,172685.278,33873.0,5497,0.11951582183957687,1.2932134762495074e-05,0.11952875397433936,2.0831989613758632,11.90636039297703
2017.0,"Lee County Electric Coop, Inc",FL,3809847,213636,10857.0,Cooperative,76.39,1.15,66.426087,131.0,0.0,FRCC,.,3994543,0,0,0,245.0,18354.0,726,0.0,0.0,0.0,0.006430704435112486,8.591248665955176
2017.0,Los Angeles Department of Water & Power,CA,22678466,1426865,11208.0,Municipal,120.91,0.97,124.64948,2335.0,1698.0,WECC,23668564,3346025,114205.756,0,114205.756,478886.663,23.0,623,0.5035867769892373,0.0,0.5035867769892373,2.111636047164742,0.0016119254449439857
2017.0,Louisville Gas & Electric Co,KY,11526591,408738,11249.0,Investor Owned,76.37,0.918,83.191721,670.0,0.0,SERC,13001377,1022202,107.29,0.077,107.367,75130.0,101490.0,0,0.000930804259472727,6.680205795451578e-07,0.0009314722800522722,0.6517972226133468,24.830086754840508
2017.0,Lyon Rural Electric Coop,IA,107234,2211,11298.0,Cooperative,57.522,1.03,55.846602,27.0,0.0,MRO,.,119254,0,0,0,986.0,991.0,0,0.0,0.0,0.0,0.9194844918589253,44.82134780642244
2017.0,Magic Valley Electric Coop Inc,TX,2305654,113763,11501.0,Cooperative,101.47,.,.,118.0,,TRE,.,2428237,0,0,0,65.0,850.0,5,0.0,0.0,0.0,0.0028191567338377746,0.7471673566976961
2017.0,"ALLETE, Inc.",MN,8997352,146353,12647.0,Investor Owned,108.06,1.04,103.90385,359.0,0.0,MRO,8919879,6254963,8.027,1.299,9.326,65498.0,8043.0,693,8.921513796503681e-05,1.443758119055473e-05,0.00010365271915559155,0.7279697404302955,5.495616762211912
2017.0,Mississippi Power Co,MS,9587826,187594,12686.0,Investor Owned,77.64,0.93,83.483871,273.0,0.0,SERC,15318941,217956,0,0,0,18333.25,19.0,0,0.0,0.0,0.0,0.19121383721398366,0.010128255701141826
2017.0,KCP&L Greater Missouri Operations Co.,MO,7931919,323470,12698.0,Investor Owned,77.13,0.755,102.15894,519.0,,SPP,4036362,4771123,18901.689,1.754,18903.443,145495.773,26995.0,6447,0.23829906735053646,2.2113185976810906e-05,0.23832118053651327,1.8343073473140608,8.345441617460661
2017.0,Nebraska Public Power District,NE,3211152,90271,13337.0,Political Subdivision,86.06,0.83,103.68675,111.0,11.0,MRO,15850887,4501041,61.617,0,61.617,18413.156,339.0,0,0.001918844078386822,0.0,0.001918844078386822,0.5734127814566236,0.37553588638654717
2017.0,Nevada Power Co,NV,20570469,1018321,13407.0,Investor Owned,39.69,0.43,92.302326,989.0,44.0,WECC,17363637,7055769,0,0,0,167061.0,78080.0,32402,0.0,0.0,0.0,0.8121399662788437,7.667523305519576
2017.0,"Entergy New Orleans, LLC",LA,5623978,200137,13478.0,Investor Owned,192.9,1.796,107.40535,341.0,0.0,SERC,2675414,4795085,0,0,0,27154.0,321.0,.,0.0,0.0,0.0,0.4828255018067283,0.16039013275906006
2017.0,Niagara Mohawk Power Corp.,NY,13184751,1348697,13573.0,Investor Owned,134.23,1.033,129.94192,2073.0,0.0,NPCC,.,14055961,0,0,0,270137.0,2131.0,197,0.0,0.0,0.0,2.0488593224096534,0.15800435531479642
2017.0,Norris Public Power District,NE,926426,24130,13664.0,Political Subdivision,164.118,1.332,123.21171,223.0,,MRO,.,1029977,210.83,66.4,277.23,2122.0,1515.0,0,0.022757349210838215,0.007167329068916459,0.02992467827975467,0.22905229343736033,6.27849150435143
2017.0,"North Arkansas Elec Coop, Inc",AR,571407,36651,13676.0,Cooperative,209.78,2.09,100.37321,93.0,85.0,SPP,.,614274,0,0,0,365.0,8387.0,.,0.0,0.0,0.0,0.0638774113722793,22.883413822269517
